Komen;Label
@byu_id Kouta saya yang belum masuk gimana nih, udh 1 hari lebih belom ada kejelasan dari by. U, jangan suruh tunggu terus dong udah muak saya;Negatif
@byu_id Ku kira cuma aku yang boros banget 😂😂 https://t.co/FlZKF9Bxwt;Negatif
@byu_id kudiam diam kan kok makin hari makin jelek aja signalnya ini;Negatif
@byu_id lagi asik download eh sinyal by. u mendaduck lemot.. horror banget ga sih?;Negatif
@byu_id lagi butuh malah maintenance nih;Negatif
@byu_id Lagi di kejar deadline, upkoad animasi pake by.U udah mau kelar dikit lagi jaringannya ilang. BYE!;Negatif
@byu_id lagi download terus kuota abis, gak nyadar, jadi nyedot pulsa. untung by.u gak gitu ya, jadi gak perlu was-was wkwk;Negatif
@byu_id lagi eror kah? Gabisa buat buka netflix sm webtoon.. buka aplikasi byu juga gabisa :( https://t.co/4XgXsWJEIC;Negatif
@byu_id lagi gabisa beli paketan ya?;Negatif
@byu_id lagi gangguan jaringan apa gimana?;Negatif
@byu_id lagi gangguan kah?;Negatif
@byu_id lagi gangguan yak kok buka Spotify gabisa Mulu -_-;Negatif
@byu_id lagi gangguan? aku buat streaming kok gabisa;Negatif
@byu_id lagi kecewa banget nih sama sinyal by.u dari kemaren jelek banget;Negatif
"@byu_id Lagi main CODM battle royal, tinggal 3 team, tiba"" provider hilang... Ngeriiiii";Negatif
@byu_id lagi min? berhasil transaksi nih bayar. gini manehhhhh? by.u ngapa sikkk https://t.co/ykiX7FDIjk;Negatif
@byu_id lagi musuhan sama netflix apa gimana ya :(;Negatif
@byu_id lagi nunggu komplain diselesaikan. udah 4 hari ngga ada perkembangan;Negatif
@byu_id lagi pemeliharaan app??;Negatif
@byu_id Lagu lama byu jaringannya payah;Negatif
@byu_id Lah disini 4G aja msih krang stabil 🤣;Negatif
@byu_id lah knapa byU gak bisa tlp  via WA;Negatif
@byu_id laporan pertama ga ada respon;Negatif
@byu_id Lebaran sinyal makin burik;Negatif
@byu_id Lemah. Ya donlod game lah wkwk. Eh tapi ping nya puayah sih wkwk;Negatif
@byu_id lemot bgt lama²;Negatif
@byu_id lemot bgt si heeyyy;Negatif
@byu_id lemot woy;Negatif
@byu_id Lemott banget cuk;Negatif
@byu_id lempar lembing;Negatif
@byu_id lewat dm kadang gak dibalas;Negatif
@byu_id lg gangguan kah kok internetnya nggk bisa ya;Negatif
@byu_id Lihatlah min ya walaupun skrng udh gak bisa main ML krn klau login selalu gak kuat jaringan nya;Negatif
@byu_id lokasi di Palmerah, JakBar,, tapi kok ya gini amat,, https://t.co/rbSk6ZmI4s;Negatif
@byu_id Lu yang cek dm gua. Udah gua kasih tau semuanya itu. Lu malah nyuruh gue isi survey nindy-care apalah itu. -_- Sakit hati gue.;Negatif
@byu_id maaf aku sudah hijrah k indosat;Negatif
@byu_id maaf min, ko paket saya blm masuk ya, dr link aja ny udh kepotong https://t.co/1FNWyAmLHf;Negatif
@byu_id Maaf udah ga betah. Knapa jaringan lu putus2;Negatif
@byu_id Maaf ya paket 117 tri belum ada yg nandingin;Negatif
@byu_id maen ML ping nya jumping jumping👁️👄👁️;Negatif
@byu_id maen pubg RTO terus terimakasih byu atas kelemotannya dan sinyal H nya;Negatif
@byu_id Main bareng couple seru soalnya bisa 1 tempat tinggal;Negatif
@byu_id Main bareng klan gua min;Negatif
@byu_id main game jaringan stabil!!!!!;Negatif
@byu_id maintance sampe kapan nih tai banget mau paketin penting;Negatif
@byu_id makin hari makin gajelas sinyal nya;Negatif
@byu_id makin hari makin lelet 😔;Negatif
@byu_id Makin hari sinyalnya makin huh alah;Negatif
@byu_id makin kesini by u ko jadi gini;Negatif
@byu_id Makin lama makin jelek nih pake byu;Negatif
@byu_id Makin menjauh karna meskipun sultan tpi by.u masih jelek buat nemenin dia main game;Negatif
@byu_id malah naik 🙄 td mow beli 10Gb harian batal karna pulsa kurang seribu.. yaudah make sebelah lg manyan 25rb sebulan;Negatif
@byu_id Malam admin, apakah jaringan byu saat ini sedang gangguan ?;Negatif
@byu_id malam, ini aplikasi by.u gini terus kenapa ya? https://t.co/cxvfCz7TN7;Negatif
@byu_id Maqn kesini maqn lemot aja nih,, apalg kalo ujan..;Negatif
@byu_id marahin Nindy karena lelet mulu nih by.u;Negatif
"@byu_id Masa di php in terus sama @byu_id :""";Negatif
@byu_id masa sering kaya gini;Negatif
@byu_id masa sih telkomsel kalah jaringannya sama smartfren kak;Negatif
@byu_id masa tiap menit harus matiin data biar sinyalnya bagus ! goblog bgt!;Negatif
@byu_id Masi blom jalan internetnya;Negatif
@byu_id Masih belum bisa dibuka https://t.co/BysEpURGq8;Negatif
@byu_id Masih enakan jaman 3G ;Negatif
@byu_id masih gabisa internetan udah 6 hari;Negatif
@byu_id masih lemot;Negatif
@byu_id masih undermaintenance ya? Dr semalem mau streaming susah banget;Negatif
@byu_id mau beli kuota dari 3 hari yg lalu ga bisa masuk aplikasi mulu. Kenapa ya? https://t.co/sCN768Tw3B;Negatif
@byu_id Mau beli paket doang kok Yo gak bisa2 gimana to;Negatif
@byu_id Mau beli paket doang kok Yo gak bisa2 gimana to, udah restart hp, udah update aplikasi terbaru jg, ttp gak isooooo;Negatif
@byu_id mau beli paket gabisa bisa;Negatif
@byu_id mau beli paket pas pembayaran muter2 terus;Negatif
@byu_id Mau bikin akun kok bgini trs min... ud 2x nih https://t.co/Y2Ow0Hvc00;Negatif
@byu_id mau buka aplikasi kok ga bisa ya? Udah clear cache juga ga bisa 🙏🏻;Negatif
@byu_id mau buka aplikasi tapi gak bisa terus padahal lagi urgent. Ni kenapa ya? Astagfirullah ya gusti.;Negatif
@byu_id Mau komplain ke nindy soal hadiah https://t.co/OoPytszQaU.;Negatif
@byu_id Mau lihat sisa kuota ga bisa terus !!;Negatif
@byu_id mau login pake nomor. Ga kedetek. Login pake otp begini terus pesannya. Tolong fix lah https://t.co/db7umdie14;Negatif
@byu_id mau login susah bener hadeuh ampun dah https://t.co/DjIZqEyPf8;Negatif
@byu_id mau lu apa si? UDH MAU 24JAM LO GADA SINYAL YE KOCAK, NAJISSSS;Negatif
@byu_id Mau metode pembayaran kok ga bisa ya?? Loading terus;Negatif
@byu_id Mau metode pembayaran kok ga bisa ya?? Loading terus, padahal pake WiFi.. internet lainya lancar.;Negatif
@byu_id mau ngumpulin orang-orang yang kecewa pake @byu_id ah,;Negatif
@byu_id Mau protes kenapa kecepatan unlimited masih 1;Negatif
@byu_id mau registrasi nomer by.u kok gagal terus ya;Negatif
@byu_id Mau regitrasi By-U no. ke-2 ternyata ditolak karena katanya sudah ada 3 no telkomsel. Pas dicheck ke galler… https://t.co/tHqoPl4b7M;Negatif
@byu_id mau tanya ini kenapa ya ga bisa terus dibuka smp hari ini setelah update? Tlg bantu mau beli pake data https://t.co/BmnrRywA3F;Negatif
@byu_id mau tanya untuk area tanah bumbu kalimantan selatan. Apakah jaringan by.u sedang trauble.. karena ini mulai menyebalkan sekali..;Negatif
@byu_id Memalukan sumpah kecewa bgt https://t.co/c5nNHwFa7M;Negatif
@byu_id MESTI LEMOT;Negatif
@byu_id miiiin kenapa appnya error yah gabisa dibuka teruss udah berhari2. tolongg aku gabisa beli paket:(;Negatif
@byu_id miiin apk nya gabisa dibuka😠! jaringannya lemot:(;Negatif
@byu_id miin tolooong gimana ini tiba-tiba jaringan by. U hp gue ilang terus x. Udah dimatiin di mode pesawat dll tetep gabisa ga muncul 😭;Negatif
@byu_id mikirin 5G..? noren aja mentok 15-20 kBps kok by.U https://t.co/HPd2DyV3Ts;Negatif
@byu_id Mim kenapa internet di tangerang lemot banget? Tolong diperbaiki ya;Negatif
@byu_id mimin aku ada keluhan nih;Negatif
@byu_id mimin kenapa aku gak pernah bisa play spotify sihhhh🙃😭😭 semua lancar kecuali spotify ;Negatif
@byu_id min  ku beli pulsa via linkaja kok blum masuk min  untuk keterANngaN  di DM;Negatif
@byu_id Min @byu ini kenapa ya setelah up ga bisa buka appsnya https://t.co/4A9Shzs0gv;Negatif
@byu_id min @byu_id ini kenapa aplikasinya gini terus gabisa dibukaa tolong:((( udah dari sebulan lalu kaya gini te… https://t.co/H4WuUiVdaL;Negatif
@byu_id Min 4G tempat saya harus di luar rumah;Negatif
@byu_id min aku buka aplikasi selalu muncul tulisan something went wrong kenapa sih? padahal jaringan stabil;Negatif
@byu_id Min aku engga bisa beli paketan data apa lagi gangguan;Negatif
@byu_id Min aku gabisa lagi akses internet pake by.u padahal buat nelfon masih bisa.;Negatif
@byu_id Min apakah ada solusi buat saya yg masalahnya itu hp saya udh ga support aplikasi by. U karena prosesornya masih 5.0 ?? Saya masih mau pke kartu ini untuk sehari harii. Masa saya harus pindah ke provider lain;Negatif
@byu_id Min apakah ada solusi buat saya yg masalahnya itu hp saya udh ga support aplikasi by. U karena prosesornya… https://t.co/eO63O9HarJ;Negatif
@byu_id Min apkah lagi ada maintenance atau gimana;Negatif
@byu_id min apknya lagi down ya? @byu_id;Negatif
@byu_id min aplikasi by u lagi gangguan ya? Udah update ga bisa masuk terus ini :((;Negatif
@byu_id min aplikasi by.u dari kemarin eror terus padahal mau beli paketan. Ini gimana? Udah clear cache;Negatif
@byu_id min aplikasi by.u dari kemarin eror terus padahal mau beli paketan. Ini gimana? Udah clear cache, install ulang tp tetep aja ga bisa, error terus.;Negatif
@byu_id min aplikasi by.U gw gabisa di buka;Negatif
@byu_id min aplikasi byu kenapa gabisa di pakai?;Negatif
@byu_id min aplikasi byu lgi error kah?;Negatif
@byu_id Min aplikasi nya gk bisa di buka ya ini;Negatif
@byu_id min aplikasine by u iki kenek opo? Wis ping 2 aku uninstall kok kyok ngene ae tampilanne. Mosok nek kate tu… https://t.co/OOiMD4NOxy;Negatif
@byu_id Min aplikasinya error gabisa login 😭;Negatif
@byu_id Min aplikasinya kok masih error ya? Mau ngecek kuota gabisa 😭;Negatif
@byu_id Min app di ios error nih di buka force close melulu;Negatif
@byu_id min applikasi lagi eror ya?;Negatif
@byu_id Min astaga sinyalnya jelek banget;Negatif
@byu_id min banyal banget erornya. Udh dm bilangnya bru ada kesalahan tapi udah sebulan gini. Buka netflix;Negatif
@byu_id Min barusan uda 2x coba, tapi gagal terus pas buat akunnya, gimana ya?;Negatif
@byu_id min beli topping dari semalem kok belum masuk ya??;Negatif
@byu_id min benerin dulu jaringanku min;Negatif
@byu_id min bisa jelasin kenapa dari kemarin sinyalku H+ terus?;Negatif
@byu_id Min btw kenapa makin kesini jaringan by.u suka lemot si ?;Negatif
@byu_id min by u app nya lagi error ya?;Negatif
@byu_id min by u di jogja kok tbtb jaringan nya jelek bgt 😭 beli topping Tiktok ama IG lemot bgt;Negatif
@byu_id Min by.U dpt 5G juga nggak apa cuma telkomsela aj?;Negatif
@byu_id Min by.u lagi eror kah? :(;Negatif
@byu_id Min byu lagi kenapa sih? Kok H+ mulu ya dari siang;Negatif
@byu_id min byu lagi lemot kah? Ini jaringan saya ilang ilang mulu min-_-;Negatif
@byu_id min cek sinyal di bandung dong dekat alun-alun. Sinyalnya cuma dapat h+ nih;Negatif
@byu_id min daerah solo kota lagi ada masalah kah? Lemot bgt min sumpah;Negatif
@byu_id Min dari pagi buka app by u kaga bisa terus.gimana nih..;Negatif
@byu_id min dipake refresh ig kagak bisa bisa kenapa nih;Negatif
@byu_id min ga bisa dibuka terus;Negatif
"@byu_id min gimana ni muter"" terus udah beberapa hari jaringannya lemot banget";Negatif
@byu_id min gimana ni? mau cek kuota jadi gak bisa ni?;Negatif
@byu_id min gw mau registrasi gagal mulu. Napa nih?;Negatif
@byu_id min hari ini lelet banget knp ya? Pengen di pakai kerja soalnya jaringannya;Negatif
@byu_id min help kok mau beli pulsa pembayaran pake ovo gagal terus ya dari kemaren?;Negatif
@byu_id min ini aplikasi kenaap ga bisa login mau beli paket kurma juga 🤦‍♂️🤦‍♂️;Negatif
@byu_id min ini aplikasi kenapa gabisa dibuka ya? Mau beli kuota jd agak kesulitan. Mohon bantuannya;Negatif
@byu_id min ini app nya kenapa gabisa dibuka ya😭 lagi urgent bgt mau beli paket:((;Negatif
@byu_id min ini dari tadi siang by.u tidak terkoneksi internet, aplikasinya juga gagal termuat walau pakai wifi, ;Negatif
@byu_id Min ini gimana ? Lemot banget disini;Negatif
@byu_id min ini gimana gbs buka app by.u terus internetnya juga error apa gmn ya? Mau cek quota jd gbs🥲;Negatif
@byu_id min ini gimana kok mau buka aplikasi byU enggak bisa😭😭 mau cek sisa kuota ampe jam brpa sama beli paket dat… https://t.co/OYwHtqD63p;Negatif
@byu_id min ini gimana solusinya saya tinggal aktifkan doank tapi data kartu keluarga salah keteranganya gimana nii mau dipakeee;Negatif
@byu_id min ini gmn mau beli paket gabisa lewat app. lewat web malah bolak balik ke profil;Negatif
@byu_id min ini jaringan byu burik banger dari pagi edge terus 😭 gak bisa kerja;Negatif
@byu_id min ini kenapa gini terus deh? pdhl udh pake internetnya by.u terus login pake nomer juga gitu gabisa https://t.co/deRwJjXeVs;Negatif
@byu_id min ini kenapa gini ya? Mau aktivasi sim card malah gabisa menuju menu selanjutnya https://t.co/d5sIcrDrxr;Negatif
@byu_id Min ini kenapa ya abis update gamau buka;Negatif
@byu_id min ini kenapa ya byu jaringannya gak bisa dipake sama sekali? Dari tadi cuma 3g doang;Negatif
@byu_id min ini kenapa ya internet dah gak bisa padahal masa berlaku masih tgl 26;Negatif
@byu_id Min ini kl bisa gunain 5g harus ganti hp yg mendukung 5g atau yg gabisa 5g gabisa pake by.u lg gtu min?🥺;Negatif
@byu_id min ini knp internetnya ga bisa ya?;Negatif
@byu_id min ini knpa ya klo kan udh ada nmr pengambilan buat kartunya tapi ga bisa di ambil katanya ga ada pdhl biasanya 1 hari;Negatif
@byu_id min ini kok sinyalnya SOS yaa.. Tolonglah segera diperlancar...;Negatif
@byu_id min ini ngapa sih apl by.u gini terus di hp ku;Negatif
@byu_id min ini pulsaku masih ada 45.500 tapi buat sms aja katanya gak ada pulsanya. mohon bantuanny min https://t.co/jCAsPBQdTS;Negatif
@byu_id Min ini saya beli pulsa di konter tapi pulsanya kok ga masuk ya padahal nomer udah bener transaksi nya berh… https://t.co/dLTouJUBcc;Negatif
@byu_id Min ini sinyal benerin dong;Negatif
@byu_id min ini sinyal knp ya udah sejaman gabisa2, tolong dong;Negatif
@byu_id min internet byu saya kok gbs ya bisa di cek kah?;Negatif
@byu_id min isi pulsa byu bisa lewat tokopedia ga sihh?;Negatif
@byu_id Min jaringan by.u di purwakarta buruk sekali;Negatif
@byu_id min jaringan di kecamatan antapani kota bandung jaringan LTEnya kenapa? Gangguankah?? H+ doang.;Negatif
@byu_id min jaringan kok tiba2 gak stabil;Negatif
@byu_id min jaringan lemot gini. kenapa?;Negatif
@byu_id min jaringan saya dari kemarin ga bagus kenapa ya? Suka ilang koneksi. Padahal baru perpanjang paket intern… https://t.co/nIh0rZC0gN;Negatif
@byu_id min jaringannya kenapa mendadak lama sih lagi kejer target streaming😭😭😭;Negatif
@byu_id min jaringannya lagi gangguan ya???;Negatif
@byu_id min kartu saya ga ada sinyal sama sekali,kenapa ya ? https://t.co/sMhUMcJj3g;Negatif
@byu_id Min kenapa aku internetnya lemot bgt;Negatif
@byu_id min kenapa apk by u gabisa dibuka;Negatif
@byu_id min kenapa aplikasi byu gak bisa dibuka? aku mau beli kuota 😭😭😭😭;Negatif
@byu_id min kenapa aplikasi byu susah dibuka?;Negatif
@byu_id min kenapa aplikasi ny.u gabisa diakses terus yak 😢😢 ;Negatif
@byu_id min kenapa app byu gak bisa dibuka? aku mau cek kuota 😭😭😭;Negatif
@byu_id min kenapa by.u saya sinyalnya jelek kalu dimainin pubg;Negatif
@byu_id min kenapa dari kemaren seperti ini kalau bukak aplikasi? https://t.co/QIfuxpH1lw;Negatif
@byu_id min kenapa ga bisa masuk aplikasi siih dari semalem😭;Negatif
@byu_id min kenapa gini terus?????mau beli paket yaampon 😭 https://t.co/rVfvBYA8sW;Negatif
@byu_id min kenapa ini aplikasi by.u saya dari kemaren tiap mau dibuka gabisa terus ya? udah saya uninstal-instal u… https://t.co/pZ4O8nqtSu;Negatif
@byu_id Min kenapa isi pulsa gakbisa? Ngecek kuota pun gakbisa;Negatif
@byu_id min kenapa kalo main game pake by.U ping 300;Negatif
@byu_id min kenapa nih ya byu lg lemot bgt akhir2 ini zzzzzz;Negatif
@byu_id min kenapa pake byu gabisa buka netflix deh? Website maupun aplikasi gabisa. Di hp ataupun di hotspot ke la… https://t.co/2tahRAVuRa;Negatif
@byu_id Min kenapa sinyal jeleee banget akhir2 ini 😭😭😭;Negatif
@byu_id min kenapa ya dari minggu2 lalu byu tuh gabisa dipake buka zoom??? fix sinyal byu soalnya pake wifi bisa...… https://t.co/O6aBkyN6x5;Negatif
@byu_id min knapa tiba tiba kartu by.u saya hilang signal. Eror udah 3 jambegini terus, padahal kartu kawan saya aman saja di area yg sama.;Negatif
@byu_id min knp internetku tibatiba gabisa jalan ya padahal sinyal full dan sblmnya baik baik aja bisa dipake internet;Negatif
@byu_id min knp kartu telkomsel biasa ga bisa diconvert by u? 🥲🥲🥲;Negatif
@byu_id min knp sih ini sinyalnya jelek bgt dr kmaren😭😭😭😭;Negatif
@byu_id min knp ya jaringan tiba2 ilang. Udah diairplane ttp ga ada jaringan;Negatif
@byu_id min knpa byu sya gak bsa dibuka ya pdhal brusan update;Negatif
@byu_id min ko aplikasinya gak bisa kebuka ya di iphone 6?;Negatif
@byu_id min ko app ku ky gini dari 3 hari yg lalu siyyy 😭 udah di install ulang jg gak ngaruh https://t.co/gcMs4JawiQ;Negatif
@byu_id min kok akhir-akhir ini saya susah login ke aplikasi;Negatif
@byu_id min kok apk nya ga bisa dibuka ya? Sampe uninstall - install lagi tapi tetep https://t.co/MZ3RSaOFkc;Negatif
@byu_id min kok aplikasi di hape reconnect terus ya;Negatif
@byu_id min kok app by u gabisa dibuka?;Negatif
@byu_id Min kok by u untuk zoom ga bisa? Padahal kuota masih 3gb;Negatif
@byu_id min kok dah dari 5 hari yang lalu aplikasi nya ga bisa dibuka terus.. ku kira gara2 blm ku update;Negatif
@byu_id Min kok di kecamatan maleber kuningan jelek sinyal nya???;Negatif
@byu_id Min kok dihapus postingan fantasy euronya;Negatif
@byu_id min kok gbsa buka aplikasi by.u ? dari pagi https://t.co/bnyEEcFttX;Negatif
@byu_id min kok kuota games gak bisa buat aov?;Negatif
@byu_id min kok kuota kemendikbud saya ga bisa dipake buat whatsapp? Padahal sinyal 4g+;Negatif
@byu_id min kok nomor byU bisa gak dapet sinyal 4g ya? Padahal di tempat yg sama nomor byU lain bisa dapet. Mohon bantuannya min;Negatif
@byu_id min kok pulsaku kepotong padahal g ad pake?;Negatif
@byu_id Min kok punya saya gabisa 4g;Negatif
@byu_id min kok sinyalnya hilaaaaang;Negatif
@byu_id MIN KOK SINYALNYA JELEK BANGET TOLOOOOOOOOOOOONK;Negatif
@byu_id Min kok skrg byU gak ada kuota 50gb 120rb lg? Knp? Atau adanya di hari apa?;Negatif
@byu_id Min kok yang 10 gb 10 ribu ilang -_-;Negatif
@byu_id min lagi ada perbaikan apa gimana sinya 4G nya lenyap dari tadi siang ?;Negatif
@byu_id min lama lama w liatin jaringan by.u makin ancur ya sinyalnya;Negatif
@byu_id Min maaf mau tanya. Pembelian pulsa by.u tidak bisa langsung ya? (Tidak pakai aplikasi);Negatif
@byu_id min mau kerja udh beli 75gb kok jaringannya ilang aku kerja pake sinyal apa dong;Negatif
@byu_id min mau perpanjang kuota kan kok gabisa sih padahal kan pakai wifi https://t.co/5p1lMua0Qq;Negatif
"@byu_id Min mening bantuin sinyal di tempatku ko ilang-ilangan:"")";Negatif
@byu_id min minnn jaringan nya kenapa ilang ilangannnnnnn aku lagi asiq vc-an lho🙃;Negatif
@byu_id min mo tny knp setiap saya mau cek data kaya gini. Pdhl msh ada paketan juga Ko;Negatif
@byu_id min mumpung masih sayang2nya sama byu (tpi nahan emosi) komplen dong. Knp dipake yutuban lancar;Negatif
@byu_id min nda bisa paket via dana!!! udah seminggu gini;Negatif
@byu_id min ni app lagi kenapa ya? Udh instl+uninstl, jaringan stabil, pake WiFi juga ttp aja ga bisa di buka? Mau beli kuota ini😔;Negatif
@byu_id min nomorku kok ndak bisa digunain yha?;Negatif
@byu_id Min paket game gak bisa buka aov;Negatif
@byu_id min payah sinyal lemot udah brp hari ini...!!! Sy daerah jakpus 👎;Negatif
@byu_id min saya dari siang mau aktivasi kartu by u gagal terus;Negatif
@byu_id Min saya habis transaksi untuk beli kuota;Negatif
@byu_id Min saya habis transaksi untuk beli kuota, kuotanya kok belum masuk ya udah 30 menit, hmm.;Negatif
@byu_id Min saya udh beli kuota internet byu tp kenapa ga bisa dipakai yaaa ga konek trs dari kmren https://t.co/OeTiRkKsau;Negatif
@byu_id min saya udh transfer tp kuota nggak masuk2 gimana nih?;Negatif
"@byu_id Min sinyal by.U dirumahku ""E"" terus dari lebaran sampai saat ini, kenapa ya";Negatif
@byu_id Min sinyal byu yg error apa Telkomsel yg error nih;Negatif
"@byu_id min sinyal lg kenapa;( aku mau zoom ini min. Mohon bantuannya🙏😭";Negatif
@byu_id min tadi sinyal by u ilang kemana;Negatif
@byu_id min tolong dong ini dari kmarin gabisa dibuka terus https://t.co/M69vL1guYk;Negatif
@byu_id min tolong dong kok ini app nya gak bisa dibuka force closed muluu;Negatif
@byu_id MIN tolong dong kualitas sinyal nya bagusin lagi gue beli toping viu anjrit gabisa trs dipake nonton percuma dong? Sinyal jg jelek bgt sialan;Negatif
@byu_id MIN tolong dong kualitas sinyal nya bagusin lagi gue beli toping viu anjrit gabisa trs dipake nonton percum… https://t.co/KGscHUVWkN;Negatif
@byu_id min tolong ini aplikasi kenapa tdk bisa dibuka yaa??;Negatif
@byu_id min tolong kenapa ya sinyalnya jelek mulu? Dimention ga pernah dibales;Negatif
@byu_id MIN TOLONG PERBAIKI APLIKASIMU INI JANGAN BIKIN STRESS;Negatif
@byu_id Min tolonglah cok pen pus rank aj sinyalnya jemping dri semalem elah;Negatif
@byu_id min udh 2hari gabisa buka apk;Negatif
@byu_id min yaallah kenapa sih masih force close aje aplikasinya di ios udah beberapa hari HHHHH urgent nih mo kelu… https://t.co/0JlwDUUuUx;Negatif
@byu_id min, apa aplikasi by u sedang gangguan ya? Saya mau buka aplikasi by u ngga bisa terus;Negatif
@byu_id min, apakah lagi bermasalah jaringan ya? karena kok tiba2 hilang signal gini?;Negatif
@byu_id min, buka aplikasi kok susah bgt ya😢;Negatif
@byu_id min, by.U kalo dipasang di hp yang ngga bisa nyambung internet gmn? bisa?;Negatif
@byu_id Min, cek DM ya, dari tadi ko ngga ada sinyal sama sekali ya kartu By U saya?;Negatif
@byu_id Min, gimana sih kok sampai sekarang nggak bisa buka aplikasi by.u pake jaringan by.u. Aneh bgt.;Negatif
@byu_id min, ini mau beli paket internet lewat apps by.u kok ga bisa masuk ke mode pembayaran ya?;Negatif
@byu_id min, jaringan masih gangguan kah? Ini blm 4G jaringan. H+ mulu;Negatif
@byu_id min, kamu ada masalah apa sih sama aku :( sinyal dirumah ku ko jelek banget. Pdhl Depok lho, di kotanya juga sumpah :( bukan di goa atau dilokasi babi ngepeeeeet. Tolong laaaah;Negatif
@byu_id Min, kartu by.u aku setelah d registrasi ko g ada kuotanya ???;Negatif
@byu_id Min, kartu byu orang tua saya kemarin hpnya kecebur kemasukan air terus kartu byunya error gabisa nerima telfon dan telfon ke luar. Bisa dikirimin kartu baru lagi dengan nomer yang sama? 🙏;Negatif
@byu_id min, kenapa koneksi dari kemaren ga bisa buat buka Netflix ya?;Negatif
@byu_id min, kindly check ur connection, buat yutub lancar sejahtera, tpi giliran dipake maen dan download sering suka putus2, thank you;Negatif
@byu_id min, knp akhir2 ini sering hilang sinyal? 😭😭 Sampe no service sejam lebih;Negatif
@byu_id min, kok no service ya? kenapa nih?;Negatif
@byu_id min, kok nomerku gabisa buat nonton netflix ya? thanks;Negatif
@byu_id min, kok saya gabisa liat transaksi di aplikasi by.u yaa? tolong check dm. terima kasih;Negatif
@byu_id Min, laporan masalah nomor 8898110 kapan dong ditindaklanjuti? Udah sehari semalam nih...;Negatif
@byu_id min, nomor by. U tidak bisa untuk registrasi mi message ya? ;Negatif
@byu_id min, paket unlimited klo dipake zoom knp ga bisa?;Negatif
@byu_id min, saya beli pulsa lewat aplikasi tadi siang, sudah di transfer tapi belum masuk.;Negatif
@byu_id min, sinyalku udah gak 4g lagi nih, gimana ini? kasian deh aku.;Negatif
@byu_id min, spotify kok no internet connection? tapi buat yg lain aman² aja, why?;Negatif
@byu_id min,ini kenapa ya,beberapa hari gini mulu https://t.co/PyUwkRRkXU;Negatif
@byu_id Min. Pin pengambilan SIM card kok belum rilis ya. Padahal sudah lebih 24 jam sejak order. No SIM 085161407123 ID pemesanan 21333879912816;Negatif
@byu_id min. Udah 3 hari sinyal hilang-hilang terus, udah berkali-kali di plane mode, restart, sepertinya memang lagi gangguan parah ya?;Negatif
@byu_id Min.. kok seharian ini sinyalnya lebih jelek dari biasa min?bahkan barusan dpetnya sempet 3G doang.;Negatif
"@byu_id Min... Ini kenapa gini terus yaa? :""";Negatif
@byu_id Min..kenaa internetnya macet ya paket semuanya semaunya ;Negatif
@byu_id minim kenapa kok saya gabisa buka aplikasi by.U sih?;Negatif
@byu_id minn ini knp aplikasi by u gabisaa dibuka;Negatif
@byu_id Minn Ini sinyal kenapa ngadett;Negatif
@byu_id Minn, di daerah saya jaringan 4G nya Byu masih lelet nihh ☹️;Negatif
@byu_id minn, kenapa tadi sekitar pukul 13.00 WIB sinyal By.u ilang total yaa? padahal mau dipake buat kuliah :(;Negatif
@byu_id minnn Gak bisa beli kuota nih gara gara Gak bisa masuk aplikasi😭😭;Negatif
@byu_id Minnn jaringn kokk gabisa;Negatif
@byu_id minnnn masa aplikasi byu ku dari kemarin gabisa dibuka kenapa yaa? Paketan ada;Negatif
@byu_id minnnn masa aplikasi byu ku dari kemarin gabisa dibuka kenapa yaa? Paketan ada, sudah diupdate,sinyal juga ada;Negatif
@byu_id mint app by.u nga bisa dibuka knp ya;Negatif
@byu_id mint kok kuota disney+hotstar ku ga bisa kepake ya, di aplikasi disney loading mulu tp cek kuotanya di byu masih 2,8GB;Negatif
@byu_id Mint, paket unlimited naikin speednya mint, tapi harganya jangan naik mahal mahal;Negatif
@byu_id minta tolong perbaikan sinyal di daerah mampang prapatan jaksel dong, ini sudah 1 jam bener-bener blank gak ada sinyalnya.;Negatif
@byu_id Minta tolong untuk diperbaiki servernya. Dari kemarin gabisa masuk aplikasi 🙏 https://t.co/vB5ZTS30O4;Negatif
@byu_id misi min, ini saya sudah beli paket, sudah bayar di Alfamart, tapi kenapa belum diproses ya, padahal pembayaran sudah berhasil.;Negatif
@byu_id misi min... internet byu kenapa gak bisa buat buka spotify ? yang bener aja min ???;Negatif
@byu_id Mls dahh. Mo ganti provider ajaa;Negatif
@byu_id mohon bantuannya saya susah login apk by. u. Login pake no HP nya jg ga bisa https://t.co/Egq1Ykg8SV;Negatif
@byu_id mohon info unk jaringan wilayah surabaya, lagi gangguankah kok sinyal no service? Trims;Negatif
@byu_id Msh setia pake @triindonesia 2;Negatif
@byu_id mudah mudahan perbaikan jaringan;Negatif
@byu_id murah tp merah lelet 😔;Negatif
@byu_id Musuhan aja yuk kita;Negatif
@byu_id Nahan emosi karena sinyal byu makin lemot;Negatif
@byu_id napa ya tadi buat zoom meeting jaringannya jelek banget, padahal kuota masih 10gb😭;Negatif
@byu_id netflix di blok ? aku buka pakai telkomsel bisa tuh.;Negatif
@byu_id nga,, mantanku bau kambing skrg 🤭;Negatif
@byu_id ngabisin kuota;Negatif
@byu_id Ngabuburit sama sinyal yang eror;Negatif
